106 BritoIL_2016__WL_32_ST__bin_18
18 HMP_2012__SRS043663__bin_17
26 HMP_2012__SRS019125__bin_12
66 QinJ_2012__CON-061__bin_1
27 BritoIL_2016__M2_48_SA__bin_11
159 RampelliS_2015__H15__bin_4
122 HeQ_2017__SZAXPI029574-89__bin_21
425 BackhedF_2015__SID179_4M__bin_23
215 ChengpingW_2017__AS117raw__bin_18
27 BackhedF_2015__SID338_M__bin_57
55 OhJ_2014__MET0282__bin_11
35 DavidLA_2015__LD-Run1-12__bin_19
99 CM_periimplantitis__SP_283SPI_T016__bin_14
24 HMP_2012__SRS019872__bin_5
55 HeQ_2017__SZAXPI029497-98__bin_22
127 CosteaPI_2017__SID713A004-11-90-0__bin_51
23 LeChatelierE_2013__MH0276__bin_5
71 KarlssonFH_2013__S463__bin_28
61 LiJ_2014__MH0366__bin_26
62 HeQ_2017__RSZAXPI003080-114__bin_1
74 HMP_2012__SRS013170__bin_19
487 BackhedF_2015__SID103_12M__bin_6
87 LiJ_2014__V1_FI10__bin_21
79 OhJ_2014__MET0095__bin_1
49 BritoIL_2016__M1_8_ST__bin_7
60 HMP_2012__SRS013252__bin_61
306 Bengtsson-PalmeJ_2015__TRAVELRES38__bin_35
25 FengQ_2015__SID530041__bin_3
64 SchirmerM_2016__G89187__bin_20
168 LiJ_2014__MH0385__bin_43
117 OhJ_2014__MET0319__bin_2
150 CM_cf__CF_TNFC046IS_t2M15__bin_39
52 HMP_2012__SRS024424__bin_1
102 HanniganGD_2017__MG100208__bin_3
58 FengQ_2015__SID31428__bin_27
47 CosteaPI_2017__SID713A039-11-90-0__bin_7
97 CosteaPI_2017__alien2-11-0-0__bin_33
56 HMP_2012__SRS023595__bin_66
3 HMP_2012__SRS049318__bin_55
64 Obregon-TitoAJ_2015__SM43__bin_42
110 QinN_2014__LD-22__bin_30
58 Bengtsson-PalmeJ_2015__TRAVELRES46__bin_63
20 HMP_2012__SRS022083__bin_7
61 QinN_2014__LD-44__bin_59
94 Bengtsson-PalmeJ_2015__TRAVELRES46__bin_68
116 QinJ_2012__CON-108__bin_27
51 HMP_2012__SRS017227__bin_90
47 FengQ_2015__SID31160__bin_41
46 BritoIL_2016__W1_5_SA__bin_2
107 SchirmerM_2016__G88923__bin_16
84 BritoIL_2016__M1_4_ST__bin_33
120 LiJ_2014__MH0261__bin_21
42 HeQ_2017__SZAXPI029497-98__bin_10
94 CM_periimplantitis__SP_503SPT_T016__bin_12
70 QinN_2014__LD-35__bin_18
38 LeChatelierE_2013__MH0433__bin_100
42 HMP_2012__SRS017139__bin_6
158 LiJ_2014__V1_CD7-0-PN__bin_21
99 CM_madagascar__A28_02_1FE__bin_69
42 HMP_2012__SRS022536__bin_62
133 CosteaPI_2017__SID713B051-11-0-0__bin_29
49 LeChatelierE_2013__MH0146__bin_25
39 LouisS_2016__AS60_3__bin_23
76 HeQ_2017__SZAXPI029500-102__bin_6
65 CM_madagascar__A01_02_1FE__bin_11
29 HMP_2012__SRS015044__bin_34
60 CosteaPI_2017__SID713B003-11-90-0__bin_6
87 HMP_2012__SRS063932__bin_49
87 HMP_2012__SRS053917__bin_24
42 NielsenHB_2014__V1_CD34_0__bin_79
198 Bengtsson-PalmeJ_2015__TRAVELRES14__bin_100
54 NielsenHB_2014__V1_UC50_1__bin_19
166 HMP_2012__SRS013836__bin_1
64 HMP_2012__SRS016225__bin_15
98 Bengtsson-PalmeJ_2015__TRAVELRES49__bin_45
70 OhJ_2014__MET0251__bin_63
77 BritoIL_2016__M1_61_ST__bin_13
36 LeChatelierE_2013__MH0448__bin_105
51 CM_periimplantitis__SP_502SPI_T016__bin_3
81 OhJ_2014__MET0192_megahit__bin_13
104 LiJ_2014__V1_CD54-0__bin_4
12 HMP_2012__SRS019071__bin_63
161 OhJ_2014__MET0223_megahit__bin_17
140 BackhedF_2015__SID546_4M__bin_10
109 ChngKR_2016__WBU005__bin_6
66 RampelliS_2015__H14__bin_60
34 HMP_2012__SRS016319__bin_27
38 FengQ_2015__SID530890__bin_84
12 Obregon-TitoAJ_2015__HCO67__bin_21
112 KosticAD_2015__PRJNA231909_3110090__bin_24
108 LiSS_2016__FAT_023-22-14-0__bin_49
84 HMP_2012__SRS014923__bin_60
12 HMP_2012__SRS024081__bin_43
36 CosteaPI_2017__SID713B063-11-90-0__bin_22
41 SchirmerM_2016__G88837__bin_14
218 LiJ_2014__O2_UC7-1__bin_29
82 RaymondF_2016__P21E90__bin_17
62 OhJ_2014__MET0207_megahit__bin_19
111 BritoIL_2016__WL_8_ST__bin_47
57 HMP_2012__SRS058053__bin_5
35 CM_periimplantitis__SP_261SPT_T016__bin_9
33 LiJ_2014__O2_CD1-0__bin_56
204 BackhedF_2015__SID150_4M__bin_2
61 CosteaPI_2017__SID713A076-11-0-0__bin_25
86 LiuW_2016__SRR3993007__bin_31
75 HMP_2012__SRS019587__bin_16
111 CM_madagascar__A75_02_1FE__bin_51
35 HMP_2012__SRS047219__bin_28
81 LeChatelierE_2013__MH0419__bin_68
129 BackhedF_2015__SID590_4M__bin_7
102 HMP_2012__SRS053630__bin_15
50 LiJ_2014__MH0396__bin_53
53 CosteaPI_2017__SID713A052-11-90-0__bin_12
121 CM_periimplantitis__SP_323SPI_T016__bin_16
153 BackhedF_2015__SID532_4M__bin_18
83 FengQ_2015__SID530055__bin_31
22 HMP_2012__SRS014690__bin_23
48 LiJ_2014__V1_CD7-0-PN__bin_6
61 OhJ_2014__MET0239__bin_9
55 HMP_2012__SRS016200__bin_6
59 CM_madagascar__A41_01_1FE__bin_16
21 OhJ_2014__MET0317__bin_6
38 KarlssonFH_2013__S558__bin_10
37 SchirmerM_2016__G88898__bin_28
107 BritoIL_2016__WL_17_ST__bin_71
167 BritoIL_2016__W2_39_ST__bin_8
35 HMP_2012__SRS019906__bin_32
23 LeChatelierE_2013__MH0175__bin_7
91 CM_periimplantitis__SP_125SPI_T016__bin_4
127 CM_periimplantitis__SP_344SPT_T016__bin_28
67 BritoIL_2016__M1_3_ST__bin_29
158 HMP_2012__SRS022137__bin_5
164 CM_madagascar__A91_01_1FE__bin_4
49 LiJ_2014__MH0366__bin_64
120 LiJ_2014__MH0271__bin_66
114 RampelliS_2015__H24__bin_23
70 HMP_2012__SRS019333__bin_18
142 CM_madagascar__V12_01_2FE__bin_27
45 CM_cf__CF_TNFC057SA_t1M16__bin_9
111 LoombaR_2017__SID5447_cka__bin_41
42 GeversD_2014__SKBSTL040__bin_55
116 FerrettiP_2018__CA_C10034IS2591FE_t3M15__bin_2
63 HMP_2012__SRS019129__bin_16
55 BackhedF_2015__SID532_M__bin_33
89 HeQ_2017__SZAXPI029489-87__bin_6
111 CM_periimplantitis__SP_282SPT_T016_R__bin_37
25 HMP_2012__SRS012279__bin_32
71 HMP_2012__SRS013950__bin_12
42 HeQ_2017__RSZAXPI003105-143__bin_44
71 LiSS_2016__FAT_014-22-0-0__bin_37
118 BritoIL_2016__W1_26_ST__bin_71
94 BackhedF_2015__SID526_4M__bin_1
33 CosteaPI_2017__SID713B016-11-90-0__bin_95
151 CosteaPI_2017__SID713A004-11-0-0__bin_33
139 LiJ_2014__MH0303__bin_35
29 QinJ_2012__CON-098__bin_17
25 DavidLA_2015__LD-Run1-01__bin_4
76 HMP_2012__SRS015799__bin_2
33 HanniganGD_2017__MG100189__bin_1
30 HMP_2012__SRS064423__bin_69
48 FerrettiP_2018__CA_C10007MS2097SA_t0M15__bin_12
77 Bengtsson-PalmeJ_2015__TRAVELRES3__bin_42
42 HMP_2012__SRS017120__bin_3
25 LoombaR_2017__SID0008_kcu__bin_10
74 Bengtsson-PalmeJ_2015__TRAVELRES25__bin_47
127 Bengtsson-PalmeJ_2015__TRAVELRES24__bin_62
147 BritoIL_2016__W1_13_ST__bin_13
212 GeversD_2014__SKBSTL034__bin_60
145 HeQ_2017__SZAXPI029598-166__bin_7
44 LeChatelierE_2013__MH0276__bin_23
31 LiuW_2016__SRR3992991__bin_14
81 LiJ_2014__O2_UC27-1__bin_34
37 Castro-NallarE_2015__ES_147_megahit__bin_4
134 HMP_2012__SRS014894__bin_16
45 LiJ_2014__O2_UC8-0__bin_45
23 HMP_2012__SRS023604__bin_1
38 QinJ_2012__T2D-101__bin_7
186 OhJ_2014__MET0241__bin_25
90 OhJ_2014__MET0182__bin_1
51 BackhedF_2015__SID268_B__bin_4
59 BritoIL_2016__W2_39_ST__bin_86
27 HanniganGD_2017__MG100131__bin_9
24 BackhedF_2015__SID201_M__bin_30
123 HMP_2012__SRS015470__bin_38
84 HMP_2012__SRS024289__bin_32
85 CM_madagascar__V19_01_2FE__bin_32
194 BritoIL_2016__M1_48_ST__bin_1
198 QinN_2014__HV-20__bin_10
26 DavidLA_2015__LD-Run2-19__bin_10
40 BritoIL_2016__M1_59_ST__bin_96
67 HMP_2012__SRS017227__bin_44
37 CM_madagascar__A89_01_1FE__bin_23
43 DavidLA_2015__LD-Run1-12__bin_17
55 HMP_2012__SRS015762__bin_93
57 LoombaR_2017__SID0009_rhg__bin_2
50 CosteaPI_2017__SID713B003-11-90-0__bin_21
85 BackhedF_2015__SID577_12M__bin_51
56 LiJ_2014__MH0340__bin_29
53 LiJ_2014__MH0362__bin_9
104 SchirmerM_2016__G88900__bin_5
42 LiJ_2014__V1_CD54-0__bin_36
48 RampelliS_2015__H10__bin_49
48 FengQ_2015__SID31333__bin_64
90 CM_periimplantitis__SP_164SPT_T016__bin_4
133 HMP_2012__SRS015215__bin_24
113 QinJ_2012__NLM031__bin_15
63 LoombaR_2017__SID5447_cka__bin_5
29 HMP_2012__SRS016002__bin_69
44 HMP_2012__SRS054061__bin_3
203 KarlssonFH_2013__S547__bin_20
71 HMP_2012__SRS065099__bin_32
79 BritoIL_2016__M2_46_ST__bin_22
40 CM_periimplantitis__SP_264SPI_T016__bin_17
63 HMP_2012__SRS013818__bin_34
41 QinJ_2012__T2D-016__bin_20
32 Bengtsson-PalmeJ_2015__TRAVELRES9__bin_65
22 HMP_2012__SRS024441__bin_14
95 HMP_2012__SRS018791__bin_48
33 HMP_2012__SRS057205__bin_45
113 BackhedF_2015__SID105_4M__bin_1
40 FengQ_2015__SID31700__bin_66
43 HMP_2012__SRS023926__bin_65
119 LoombaR_2017__SID1005_aae__bin_11
44 Bengtsson-PalmeJ_2015__TRAVELRES39__bin_116
45 BritoIL_2016__M1_29_ST__bin_57
52 HMP_2012__SRS022721__bin_5
30 LiJ_2014__DLM006-IE__bin_17
52 HMP_2012__SRS018149__bin_4
99 FengQ_2015__SID31877__bin_21
37 Castro-NallarE_2015__ES_043_megahit__bin_1
197 OhJ_2014__MET0227__bin_3
24 HMP_2012__SRS024277__bin_57
190 HeQ_2017__RSZAXPI003077-109__bin_47
447 BackhedF_2015__SID103_4M__bin_4
144 FengQ_2015__SID532779__bin_30
72 CM_madagascar__A39_02_1FE__bin_44
85 BritoIL_2016__M2_50_ST__bin_36
219 LiJ_2014__MH0281__bin_21
75 HMP_2012__SRS015154__bin_4
47 LiuW_2016__SRR3993010__bin_7
77 Bengtsson-PalmeJ_2015__TRAVELRES46__bin_21
135 FengQ_2015__SID31870__bin_16
187 SchirmerM_2016__G88909__bin_1
232 Bengtsson-PalmeJ_2015__TRAVELRES46__bin_84
129 HMP_2012__SRS015574__bin_13
53 LiJ_2014__V1_FI17__bin_23
77 HMP_2012__SRS053917__bin_29
89 BackhedF_2015__SID587_M__bin_39
42 LiuW_2016__SRR3993001__bin_23
72 BritoIL_2016__WL_35_ST__bin_56
46 BackhedF_2015__SID589_M__bin_21
149 LeChatelierE_2013__MH0206__bin_12
61 LeChatelierE_2013__MH0224__bin_20
67 Bengtsson-PalmeJ_2015__TRAVELRES9__bin_129
80 RaymondF_2016__P23C7__bin_68
27 HMP_2012__SRS018591__bin_41
76 RampelliS_2015__H10__bin_23
201 RampelliS_2015__H10__bin_73
41 HMP_2012__SRS047113__bin_76
49 HMP_2012__SRS049389__bin_28
84 NielsenHB_2014__V1_UC34_0__bin_1
48 ChengpingW_2017__AS68raw__bin_6
68 HMP_2012__SRS012279__bin_81
94 LoombaR_2017__SID1035_bai__bin_7
134 OhJ_2014__MET0310_megahit__bin_46
67 LiJ_2014__V1_CD52-0__bin_3
53 CosteaPI_2017__SID713A004-11-0-0__bin_47
89 NielsenHB_2014__MH0011__bin_26
51 Obregon-TitoAJ_2015__SM37__bin_47
88 OhJ_2014__MET0267__bin_12
57 FerrettiP_2018__CA_C10055MS2959VA_t0M16__bin_2
116 Bengtsson-PalmeJ_2015__TRAVELRES67__bin_35
49 HMP_2012__SRS019028__bin_56
98 HeQ_2017__RSZAXPI003077-109__bin_36
273 Bengtsson-PalmeJ_2015__TRAVELRES52__bin_57
28 CM_madagascar__A95_01_1FE__bin_13
19 QinN_2014__HD-31__bin_10
150 LoombaR_2017__SID5639_uuc__bin_6
126 KosticAD_2015__PRJNA231909_3112363__bin_26
56 FengQ_2015__SID31879__bin_6
85 FerrettiP_2018__CA_C10031IS2534SA_t2M15__bin_2
52 HeQ_2017__SZAXPI029542-108__bin_5
110 Bengtsson-PalmeJ_2015__TRAVELRES40__bin_34
69 SchirmerM_2016__G88888__bin_4
43 NielsenHB_2014__V1_UC35_4__bin_36
214 Bengtsson-PalmeJ_2015__TRAVELRES39__bin_130
82 CM_periimplantitis__SP_105SPI_T016__bin_4
146 CM_periimplantitis__SP_184SPT_T016__bin_11
389 KosticAD_2015__PRJNA231909_3111969__bin_7
103 Bengtsson-PalmeJ_2015__TRAVELRES63__bin_76
34 HMP_2012__SRS023468__bin_32
57 OhJ_2014__MET0293_megahit__bin_7
87 LeChatelierE_2013__MH0143__bin_39
50 SchirmerM_2016__G88885__bin_7
6 OlmMR_2017__S2_005_005G1__bin_2
28 HMP_2012__SRS017209__bin_13
113 Bengtsson-PalmeJ_2015__TRAVELRES49__bin_65
62 FengQ_2015__SID531416__bin_49
101 FengQ_2015__SID530403__bin_29
58 HMP_2012__SRS049959__bin_65
154 HMP_2012__SRS023914__bin_28
75 LiJ_2014__MH0345__bin_7
95 BritoIL_2016__W1_26_ST__bin_44
43 LiJ_2014__MH0252__bin_28
68 HeQ_2017__RSZAXPI003082-116__bin_42
68 FerrettiP_2018__CA_C10005IS2066FE_t1M15__bin_8
68 FerrettiP_2018__CA_C10052IS2908FE_t1M16__bin_4
157 HeQ_2017__RSZAXPI003082-116__bin_1
45 FengQ_2015__SID31519__bin_32
130 RaymondF_2016__P11E90__bin_45
28 HMP_2012__SRS063932__bin_55
59 HMP_2012__SRS019073__bin_24
40 BritoIL_2016__W1_3_ST__bin_74
176 LiJ_2014__MH0265__bin_20
34 RampelliS_2015__H10__bin_83
185 OhJ_2014__MET0240_megahit__bin_12
54 CosteaPI_2017__SID713A045-11-0-0__bin_53
53 LiJ_2014__MH0377__bin_21
108 OhJ_2014__MET0248__bin_2
159 CosteaPI_2017__SID713A009-11-0-0__bin_16
76 LiuW_2016__SRR3992978__bin_104
106 BackhedF_2015__SID599_12M__bin_2
135 BackhedF_2015__SID608_12M__bin_15
88 HMP_2012__SRS015803__bin_2
77 HeQ_2017__RSZAXPI003069-101__bin_9
27 IjazUZ_2017__S18_a_WGS_megahit__bin_15
101 OhJ_2014__MET0194_megahit__bin_3
52 HMP_2012__SRS019980__bin_5
35 HMP_2012__SRS054430__bin_33
37 HMP_2012__SRS023595__bin_93
98 Castro-NallarE_2015__ES_210_megahit__bin_4
115 RaymondF_2016__P21E90__bin_37
87 BackhedF_2015__SID560_B__bin_5
33 Bengtsson-PalmeJ_2015__TRAVELRES10__bin_85
37 Obregon-TitoAJ_2015__NO22__bin_2
98 LiuW_2016__SRR3993060__bin_51
94 FerrettiP_2018__CA_C10052MS2903SA_t0M16__bin_3
74 QinJ_2012__T2D-081__bin_2
97 BackhedF_2015__SID640_4M__bin_8
23 LomanNJ_2013__OBK3185__bin_16
24 NielsenHB_2014__MH0122__bin_20
32 HMP_2012__SRS055426__bin_27
170 Bengtsson-PalmeJ_2015__TRAVELRES12__bin_114
73 BritoIL_2016__M1_48_ST__bin_80
115 BritoIL_2016__M1_24_ST__bin_41
27 CosteaPI_2017__SID713B014-11-0-0__bin_63
39 BritoIL_2016__W1_1_ST__bin_82
208 OhJ_2014__MET0225__bin_16
65 RampelliS_2015__H10__bin_62
109 LeChatelierE_2013__MH0409__bin_53
23 HMP_2012__SRS016575__bin_11
54 HeQ_2017__RSZAXPI003099-133__bin_47
62 LiJ_2014__MH0400__bin_15
110 BackhedF_2015__SID589_B__bin_9
177 Obregon-TitoAJ_2015__SM20__bin_9
127 BackhedF_2015__SID507_4M__bin_11
107 OhJ_2014__MET0293_megahit__bin_14
26 ChngKR_2016__WBU018__bin_6
111 BackhedF_2015__SID128_12M__bin_11
84 HMP_2012__SRS022532__bin_7
42 BackhedF_2015__SID599_M__bin_7
47 HMP_2012__SRS017227__bin_22
157 OhJ_2014__MET0008_megahit__bin_1
154 FengQ_2015__SID530450__bin_40
40 BritoIL_2016__WL_9_SA__bin_1
66 RaymondF_2016__P21E7__bin_22
35 HMP_2012__SRS044373__bin_59
62 QinN_2014__LD-89__bin_36
140 LeChatelierE_2013__MH0447__bin_26
72 CM_madagascar__V53_02_1FE__bin_10
76 LeChatelierE_2013__MH0275__bin_19
157 BritoIL_2016__M1_59_ST__bin_87
37 HMP_2012__SRS015060__bin_14
82 OhJ_2014__MET0107__bin_1
72 Bengtsson-PalmeJ_2015__TRAVELRES48__bin_112
111 ChengpingW_2017__AS9raw__bin_59
118 BritoIL_2016__WL_44_SA__bin_20
23 HMP_2012__SRS058105__bin_8
86 FengQ_2015__SID530295__bin_60
38 QinJ_2012__T2D-098__bin_31
122 LeChatelierE_2013__MH0086__bin_2
113 HMP_2012__SRS045197__bin_62
70 BritoIL_2016__M1_35_ST__bin_39
61 SchirmerM_2016__G89176__bin_11
99 HMP_2012__SRS015803__bin_4
34 BritoIL_2016__M2_56_SA__bin_1
36 FerrettiP_2018__CA_C10052MS2903SA_t0M16__bin_13
30 HMP_2012__SRS047634__bin_85
74 Bengtsson-PalmeJ_2015__TRAVELRES9__bin_20
42 QinJ_2012__CON-015__bin_2
54 LiJ_2017__H2M415914__bin_46
25 HeQ_2017__SZAXPI029542-108__bin_4
68 Obregon-TitoAJ_2015__NO17__bin_9
39 KarlssonFH_2013__S552__bin_28
27 FerrettiP_2018__CA_C10009MS2134FE_t0M15__bin_2
70 HMP_2012__SRS043772__bin_22
144 FerrettiP_2018__CA_C10005IS2066FE_t1M15__bin_2
39 HMP_2012__SRS043663__bin_13
246 GeversD_2014__SKBSTL033__bin_48
25 LiuW_2016__SRR3993055__bin_106
62 HMP_2012__SRS013542__bin_7
88 BritoIL_2016__M2_52_ST__bin_74
109 RampelliS_2015__H9__bin_27
162 HeQ_2017__RSZAXPI003097-131__bin_9
59 Bengtsson-PalmeJ_2015__TRAVELRES18__bin_77
128 HMP_2012__SRS047219__bin_27
27 HMP_2012__SRS019327__bin_86
38 FerrettiP_2018__CA_C10035MS2597SA_t0M15__bin_3
61 LiJ_2014__MH0373__bin_67
137 BritoIL_2016__W1_1_ST__bin_71
37 CM_madagascar__A46_01_1FE__bin_16
120 BackhedF_2015__SID507_12M__bin_30
49 FengQ_2015__SID530295__bin_55
49 QinN_2014__LD-11__bin_70
33 CosteaPI_2017__SID713A066-11-0-0__bin_42
50 LiuW_2016__SRR3993058__bin_71
50 NielsenHB_2014__V1_UC15_3__bin_58
41 HMP_2012__SRS016575__bin_36
14 HMP_2012__SRS053603__bin_21
22 HMP_2012__SRS024138__bin_9
71 BritoIL_2016__W2_46_SA__bin_4
94 ChengpingW_2017__AS127raw__bin_26
37 OhJ_2014__MET0044__bin_7
52 LiJ_2014__V1_CD6-0-PN__bin_46
93 BackhedF_2015__SID507_12M__bin_18
170 LeChatelierE_2013__MH0446__bin_54
82 CosteaPI_2017__SID713B032-11-90-0__bin_40
68 HMP_2012__SRS019127__bin_39
14 OhJ_2014__MET0083__bin_1
48 HMP_2012__SRS017209__bin_22
56 HMP_2012__SRS013542__bin_2
100 CM_madagascar__V40_01_1FE__bin_70
83 KarlssonFH_2013__S144__bin_48
139 HMP_2012__SRS014923__bin_28
34 CosteaPI_2017__SID713B072-11-90-0__bin_37
102 BritoIL_2016__M1_48_ST__bin_112
55 ChengpingW_2017__AS96raw__bin_30
66 QinN_2014__LD-53__bin_3
27 HMP_2012__SRS018443__bin_32
258 LeChatelierE_2013__MH0143__bin_27
65 HMP_2012__SRS049389__bin_7
25 LeChatelierE_2013__MH0199__bin_4
74 GeversD_2014__SKBSTL036__bin_75
63 KarlssonFH_2013__S577__bin_19
314 HeQ_2017__SZAXPI029485-81__bin_30
66 Bengtsson-PalmeJ_2015__TRAVELRES35__bin_37
65 CM_cf__CF_TNFC022IS_t1M15__bin_9
51 IjazUZ_2017__S101_a_WGS_megahit__bin_12
78 HMP_2012__SRS011310__bin_11
473 HeQ_2017__RSZAXPI003077-109__bin_22
216 CosteaPI_2017__halbarad-11-7-0__bin_2
112 CosteaPI_2017__SID713A062-11-90-0__bin_12
70 HMP_2012__SRS047634__bin_59
79 HMP_2012__SRS052876__bin_23
28 KarlssonFH_2013__S54__bin_40
135 RampelliS_2015__H17__bin_7
45 CM_periimplantitis__SP_403SPT_T016__bin_16
229 QinJ_2012__T2D-092__bin_20
93 FerrettiP_2018__CA_C10009MS2134FE_t0M15__bin_1
26 CosteaPI_2017__mickey1-11-0-0__bin_19
51 HMP_2012__SRS014476__bin_27
161 KarlssonFH_2013__S389__bin_5
35 CosteaPI_2017__SID713B016-11-90-0__bin_44
64 LiJ_2014__V1_UC63-0__bin_49
214 FerrettiP_2018__CA_C10052MS2906SK_t0M15__bin_2
43 RaymondF_2016__P21E90__bin_82
24 HMP_2012__SRS014691__bin_38
192 SchirmerM_2016__G89157__bin_5
42 LoombaR_2017__SID5564_meq__bin_19
17 HMP_2012__SRS052876__bin_6
92 BritoIL_2016__W1_1_ST__bin_26
70 HMP_2012__SRS023938__bin_43
86 Bengtsson-PalmeJ_2015__TRAVELRES6__bin_43
181 LiJ_2014__MH0323__bin_31
66 Bengtsson-PalmeJ_2015__TRAVELRES1__bin_8
64 OhJ_2014__MET0045__bin_1
125 BackhedF_2015__SID137_M__bin_52
71 HMP_2012__SRS012281__bin_2
102 CM_cf__CF_TNFC057IS_t1M15__bin_1
72 HMP_2012__SRS017851__bin_9
58 CM_periimplantitis__SP_323SPI_T016__bin_23
307 GeversD_2014__SKBSTL023__bin_14
31 LeChatelierE_2013__MH0448__bin_65
43 BritoIL_2016__W2_8_ST__bin_2
82 Obregon-TitoAJ_2015__NO02__bin_58
96 CM_periimplantitis__SP_302SPT_T016__bin_3
79 Bengtsson-PalmeJ_2015__TRAVELRES68__bin_44
71 BackhedF_2015__SID26_B__bin_10
76 HMP_2012__SRS063288__bin_24
376 BritoIL_2016__M1_1_ST__bin_106
43 HMP_2012__SRS058053__bin_37
28 LeChatelierE_2013__MH0126__bin_17
122 CosteaPI_2017__SID713A026-11-0-0__bin_49
74 CM_periimplantitis__SP_387SPT_T016__bin_18
28 HMP_2012__SRS049268__bin_27
91 HMP_2012__SRS015278__bin_17
77 CM_periimplantitis__SP_184SPT_T016__bin_16
116 LiJ_2014__MH0370__bin_9
104 Bengtsson-PalmeJ_2015__TRAVELRES11__bin_153
27 HMP_2012__SRS049147__bin_2
95 CM_periimplantitis__SP_124SPI_T016__bin_1
80 BritoIL_2016__W1_1_ST__bin_95
94 FerrettiP_2018__CA_C10035MS2597SA_t0M15__bin_2
57 HMP_2012__SRS017439__bin_51
51 HMP_2012__SRS018394__bin_32
66 HMP_2012__SRS020340__bin_3
86 HMP_2012__SRS015215__bin_6
92 LiuW_2016__SRR3992978__bin_93
23 CM_madagascar__A32_01_1FE__bin_15
73 BackhedF_2015__SID507_M__bin_47
151 QinN_2014__LD-28__bin_11
69 HMP_2012__SRS022719__bin_4
48 Bengtsson-PalmeJ_2015__TRAVELRES11__bin_19
82 BritoIL_2016__W2_19_ST__bin_14
118 CM_cf__CF_TNFC040IS_t3M15__bin_2
168 Bengtsson-PalmeJ_2015__TRAVELRES45__bin_45
151 NielsenHB_2014__O2_UC40_2__bin_23
31 FerrettiP_2018__CA_C10002MS2015SA_t0M15__bin_14
70 OhJ_2014__MET0237__bin_3
27 IjazUZ_2017__S140_a_WGS_megahit__bin_5
9 BritoIL_2016__W1_5_ST__bin_1
87 CM_periimplantitis__SP_383SPT_T016__bin_6
55 LiJ_2014__MH0384__bin_33
74 LeChatelierE_2013__MH0448__bin_87
74 LiJ_2014__MH0351__bin_28
46 Obregon-TitoAJ_2015__SM05__bin_30
111 FerrettiP_2018__CA_C10007IS2114FE_t4M15__bin_4
61 BritoIL_2016__W1_11_ST__bin_35
44 LeChatelierE_2013__MH0224__bin_8
83 FengQ_2015__SID532779__bin_88
56 LeChatelierE_2013__MH0415__bin_48
37 KarlssonFH_2013__S263__bin_17
145 KosticAD_2015__PRJNA231909_3109940__bin_14
85 HMP_2012__SRS019077__bin_49
78 HMP_2012__SRS013711__bin_3
36 KarlssonFH_2013__S54__bin_27
51 OhJ_2014__MET0251__bin_54
52 KarlssonFH_2013__S589__bin_12
171 OhJ_2014__MET0241__bin_10
48 SchirmerM_2016__G88958__bin_7
29 LiuW_2016__SRR3992978__bin_95
65 LeChatelierE_2013__MH0409__bin_32
43 HMP_2012__SRS020340__bin_39
79 LiJ_2014__O2_UC37-1__bin_28
121 Bengtsson-PalmeJ_2015__TRAVELRES57__bin_43
90 HMP_2012__SRS018443__bin_5
54 FerrettiP_2018__CA_C10009IS2142SA_t2M15__bin_5
215 FerrettiP_2018__CA_C10023MS2386FE_t0M15__bin_17
54 CosteaPI_2017__pluto3-11-7-0__bin_48
49 LeChatelierE_2013__MH0440__bin_78
97 QinJ_2012__NLM001__bin_13
51 FengQ_2015__SID31866__bin_46
156 LiuW_2016__SRR3993059__bin_126
26 CM_cf__CF_TNFC005SA_t1M15__bin_18
18 HMP_2012__SRS011140__bin_1
202 BackhedF_2015__SID635_4M__bin_9
114 FerrettiP_2018__CA_C10042IS2731FE_t2M16__bin_6
54 FerrettiP_2018__CA_C10049IS2861FE_t3M16__bin_6
45 HMP_2012__SRS023964__bin_6
283 HeQ_2017__RSZAXPI003077-109__bin_49
309 ChengpingW_2017__AS20raw__bin_12
104 Obregon-TitoAJ_2015__HCO11__bin_6
165 RampelliS_2015__H27__bin_15
52 CM_periimplantitis__SP_283SPI_T016__bin_15
96 RampelliS_2015__IT6__bin_54
142 ChengpingW_2017__AS9raw__bin_2
42 LiJ_2014__V1_FI05__bin_47
29 IjazUZ_2017__S153_a_WGS_megahit__bin_8
45 DavidLA_2015__LD-Run2-08__bin_6
44 FengQ_2015__SID530295__bin_68
83 LiJ_2014__V1_UC40-1__bin_50
72 CM_periimplantitis__SP_163SPT_T016__bin_25
50 RaymondF_2016__P18E0__bin_41
98 FerrettiP_2018__CA_C10015IS2250SA_t2M15__bin_1
67 HeQ_2017__RSZAXPI003103-141__bin_5
142 BritoIL_2016__W2_61_ST__bin_23
90 HMP_2012__SRS020336__bin_1
56 HMP_2012__SRS051116__bin_7
88 BritoIL_2016__W2_44_SA__bin_3
64 HMP_2012__SRS015040__bin_5
59 HeQ_2017__SZAXPI029596-142__bin_13
80 GeversD_2014__SKBSTL021__bin_18
42 HMP_2012__SRS018739__bin_22
107 HMP_2012__SRS050669__bin_5
40 QinJ_2012__CON-073__bin_27
127 LiuW_2016__SRR3993015__bin_52
78 LeChatelierE_2013__MH0431__bin_73
93 BritoIL_2016__W1_51_ST__bin_59
72 BackhedF_2015__SID26_B__bin_7
60 CM_periimplantitis__SP_163SPT_T016__bin_5
125 QinN_2014__LD-89__bin_11
